Date,Product_ID,Product_Category,Sales_Amount,Quantity_Sold,Store_ID,Region,Customer_ID
2023-04-02 18:00:00,1022,Electronics,157.19,4,6,East,89eae356-bf3e-41ab-948d-cb3ca5126b7c
2023-04-02 19:00:00,1043,Clothing,461.74,3,11,North,410a14d8-bfc4-40be-97fe-d69d17178f0b
2023-04-02 20:00:00,1037,Clothing,391.95,8,17,East,5d939361-183b-4f5b-a9d1-5560f48eb58a
2023-04-02 21:00:00,1019,Electronics,717.07,7,4,North,46142077-3c2d-4f0e-a572-bfc660787196
2023-04-02 22:00:00,1022,Electronics,78.81,4,19,East,45f9fef5-66c1-4527-a701-7522ce8e2cac
2023-04-02 23:00:00,1044,Furniture,972.44,4,7,East,fd18a62a-49d5-456b-b382-d60173a0d576
2023-04-03 00:00:00,1015,Furniture,24.13,1,11,East,65fb4c10-9241-46b7-a5ce-041ca303a028
2023-04-03 01:00:00,1049,Electronics,605.3,7,13,West,8bc48058-5328-42dc-b9a7-aaed5e666d26
2023-04-03 02:00:00,1041,Food,567.01,1,3,North,ddd0af86-52ad-436c-a345-d8611768fa0d
2023-04-03 03:00:00,1007,Food,143.37,4,14,East,446d3c0e-fd71-4501-9fae-fa1e3461f35d
2023-04-03 04:00:00,1049,Clothing,159.41,3,2,North,bd0812c3-521d-4455-8a7c-5cd15490ce89
2023-04-03 05:00:00,1020,Books,794.75,3,18,West,37714416-2da3-4b5f-8516-5f630258f736
2023-04-03 06:00:00,1000,Clothing,888.69,1,5,South,b7357829-6afb-4d15-af1c-1cb183792b38
2023-04-03 07:00:00,1007,Clothing,290.19,4,13,North,e9b8db25-0785-4372-81d3-ee35e4097861
2023-04-03 08:00:00,1028,Books,443.58,1,13,North,2ec4627e-a7bf-442d-8526-ddc4cc43ab1b
2023-04-03 09:00:00,1031,Electronics,361.45,8,14,West,2c952c93-62a1-4dec-8c82-e980ed182811
2023-04-03 10:00:00,1037,Food,81.82,1,12,East,db788d5c-44f7-457e-95ff-77463fbbd472
2023-04-03 11:00:00,1004,Clothing,676.47,6,13,North,895b10c5-1be0-4273-b6f2-ceb43f5a4794
2023-04-03 12:00:00,1046,Books,826.94,7,18,South,8b298c10-0641-48fd-b6d0-ce1107d8c20a
2023-04-03 13:00:00,1021,Furniture,311.83,2,13,West,101ecda2-587e-4424-9f43-5986d1f82690
2023-04-03 14:00:00,1046,Clothing,990.27,4,4,East,fdb11d0a-b18d-4b45-8a18-e0a15e6c6f84
2023-04-03 15:00:00,1033,Food,85.09,3,10,North,e490d445-1231-4a29-9cfe-c239da67e33b
2023-04-03 16:00:00,1000,Electronics,665.17,9,5,North,0a4feb70-7788-4c0b-9353-620186fd114e
2023-04-03 17:00:00,1025,Clothing,453.75,7,18,West,51c2b286-ba0a-4d94-b3e0-36ca1b0d2fd0
2023-04-03 18:00:00,1042,Clothing,452.14,2,8,East,5a5adbe4-c4a3-4202-a371-a9ba02de84f6
2023-04-03 19:00:00,1009,Books,463.07,6,14,East,f1c4ac48-ed6e-4406-b444-5f91803bbecd
2023-04-03 20:00:00,1029,Furniture,266.09,9,2,West,b68bf1f8-605c-4212-82ef-0de5fc346b4d
2023-04-03 21:00:00,1049,Furniture,718.41,3,8,North,eeea38b4-cccf-4f77-8030-32e0b4a3a107
2023-04-03 22:00:00,1017,Electronics,724.36,6,16,North,d6052b11-c67a-4e93-9b3b-7b115764e592
2023-04-03 23:00:00,1016,Food,289.57,3,7,East,b9d3cf67-ce1c-437c-a9a6-573b2b9c7c8b
2023-04-04 00:00:00,1025,Electronics,836.95,3,3,East,eea92f90-3b8b-485e-a99f-423b7ac3aef7
2023-04-04 01:00:00,1007,Clothing,323.68,4,4,South,717f039d-c3ed-4fef-9e81-49821d85ed6e
2023-04-04 02:00:00,1046,Clothing,727.84,9,7,South,4b0d52fe-ca11-445f-96db-da0d5c846469
2023-04-04 03:00:00,1039,Furniture,129.79,8,4,South,e4e73db8-ade1-4e06-bdfc-eb7a88d24be4
2023-04-04 04:00:00,1048,Food,177.01,1,9,East,5b40daa6-8de0-4d2a-8534-f7bab823897a
2023-04-04 05:00:00,1011,Books,322.64,1,17,East,fb67e375-6dd7-4f07-8f72-06a22cdbd47c
2023-04-04 06:00:00,1026,Food,597.94,7,17,East,c780705f-7498-4d32-b6e8-37fe656cea7e
2023-04-04 07:00:00,1007,Clothing,649.06,3,14,North,23dc7a57-84f4-481b-9bf2-612312a0dfee
2023-04-04 08:00:00,1024,Books,402.39,7,14,West,b8531742-b6c8-4b4e-8493-16291d6a11c4
2023-04-04 09:00:00,1045,Food,87.06,9,13,East,55210c8f-cb28-40cd-b273-45cc12fd3934
2023-04-04 10:00:00,1003,Food,379.9,3,4,North,6440d4fe-85a2-4f0b-91b8-920d62c33fcf
2023-04-04 11:00:00,1032,Books,691.88,3,13,East,db6fc8b6-6210-4a48-a04d-22dde7d77149
2023-04-04 12:00:00,1000,Clothing,674.29,2,17,West,c6aa130b-b806-483d-a073-a8af7bb6ffa9
2023-04-04 13:00:00,1018,Food,168.59,1,15,East,aae63b7e-c011-4a4e-8baf-24842925f48f
2023-04-04 14:00:00,1030,Books,17.71,9,18,North,e198f392-459d-49f6-a0cf-f16ab453aa03
2023-04-04 15:00:00,1015,Clothing,755.45,6,11,East,375ef71e-7cd8-42f9-b381-69f2b3387f71
2023-04-04 16:00:00,1013,Books,115.3,6,4,East,0dd56837-9315-47df-bffc-0fe453e44a53
2023-04-04 17:00:00,1047,Books,91.53,8,11,East,72cbd4ac-9e7e-4c71-909c-41ebc4317863
2023-04-04 18:00:00,1004,Food,12.67,5,10,South,20271e8d-02b9-41d2-8406-dd466546acdc
2023-04-04 19:00:00,1040,Clothing,438.28,9,13,East,b70a5af2-b821-4da3-9b9e-3492cf9b74ce
2023-04-04 20:00:00,1025,Food,508.23,5,8,North,829ad79b-2b78-4dec-bdec-fbec980bc6fb
2023-04-04 21:00:00,1027,Electronics,641.29,2,13,North,78d3bd66-9210-416b-afdd-1a192bec8438
2023-04-04 22:00:00,1001,Electronics,303.1,6,9,North,4ca0994f-3767-4ec2-8799-661eaab5e4d3
2023-04-04 23:00:00,1049,Clothing,713.32,9,1,East,fdd91a01-2cae-469f-8e33-8d59b0ee555e
2023-04-05 00:00:00,1005,Books,177.64,3,1,West,8f57edd2-407b-4674-892f-b2fd463a2b8c
2023-04-05 01:00:00,1008,Food,833.67,4,15,North,003c9c9d-a0ce-4e5d-ba8b-b1538e1bddc0
2023-04-05 02:00:00,1032,Food,576.13,8,4,South,a92d39f8-2385-4f5c-90ff-81ceb53750ac
2023-04-05 03:00:00,1040,Clothing,588.05,6,1,West,08dbb94f-2b7d-45fd-a369-2051490ad9df
2023-04-05 04:00:00,1024,Clothing,217.68,7,12,North,0d2c1596-de27-4a6b-97a0-013ea212b113
2023-04-05 05:00:00,1047,Electronics,83.37,7,11,East,00e586e7-864e-4605-8572-73d67cd82d7a
2023-04-05 06:00:00,1012,Furniture,470.08,4,19,South,ff9d8257-27c7-40fc-b073-b5f826941710
2023-04-05 07:00:00,1008,Clothing,619.46,6,15,North,a2377bbc-363c-47b9-ad4d-51af502c1f76
2023-04-05 08:00:00,1012,Furniture,104.1,9,10,South,9f7486d0-2b80-47a6-ae18-c0ed79167d8e
2023-04-05 09:00:00,1030,Clothing,951.03,3,1,West,6bb8e22f-f0f1-444a-b124-27144c7cd518
2023-04-05 10:00:00,1040,Books,980.61,8,3,North,d93e0229-6fcb-4941-a5b7-93934d7d663b
2023-04-05 11:00:00,1010,Books,550.0,7,14,East,3a859fe4-35da-4529-a976-c8d4a6410dc9
2023-04-05 12:00:00,1003,Electronics,950.57,4,15,South,25fcc8de-7c83-4b0a-abe1-489c3eb0c2cf
2023-04-05 13:00:00,1033,Electronics,187.65,3,1,North,d0c6bcdd-1dc0-44d8-8b31-9ecc5eb9c10e
2023-04-05 14:00:00,1037,Furniture,35.17,7,10,West,056c5f9b-c238-4b22-829f-be2cc5c8916c
2023-04-05 15:00:00,1045,Clothing,49.02,9,1,West,783ea2a4-c27c-4226-a488-144b73c6fd99
2023-04-05 16:00:00,1003,Food,591.64,3,15,North,f5cd7cf5-cc73-49d9-936c-ee043953fd67
2023-04-05 17:00:00,1037,Electronics,71.03,9,3,West,95ba44ca-e9cd-475d-8a98-a66b9474c035
2023-04-05 18:00:00,1018,Food,958.96,8,12,South,2b51f489-d7bc-42c8-86bf-2205605c0443
2023-04-05 19:00:00,1005,Food,150.51,3,19,South,d5194451-ec43-447c-9812-61b1c68cc0eb
2023-04-05 20:00:00,1033,Clothing,311.68,8,16,South,69aa6119-f534-4537-abb1-29381049c1cc
2023-04-05 21:00:00,1017,Furniture,824.29,4,8,South,dbfbd46a-d6d6-4002-b4f4-4c3aaf109371
2023-04-05 22:00:00,1012,Clothing,226.55,6,14,West,6b67b34e-4c28-4a77-8e90-7834e7e4b611
2023-04-05 23:00:00,1040,Electronics,250.54,2,18,North,70083ce3-e02a-467c-9a03-475149108119
2023-04-06 00:00:00,1022,Food,645.89,8,1,West,c65f7dc7-3cd8-4c0e-abb6-3b8babe1db40
2023-04-06 01:00:00,1018,Clothing,283.33,9,2,West,38a851d3-3b70-4507-9262-c270d35fc4b1
2023-04-06 02:00:00,1044,Clothing,225.27,7,12,North,32e6ab51-369e-481b-9340-45b19140e2f9
2023-04-06 03:00:00,1010,Clothing,261.64,8,17,North,c4eb40dc-2964-4b11-842c-bfa920c75b1f
2023-04-06 04:00:00,1000,Electronics,495.74,7,2,East,64d09dc9-1881-4814-9a3b-9d9e27f5b493
2023-04-06 05:00:00,1023,Furniture,966.44,4,17,South,592b9858-c830-4597-9cac-450fb3fa2d93
2023-04-06 06:00:00,1006,Clothing,833.92,1,7,North,942db408-5b81-4ae5-af75-29d33788bf3e
2023-04-06 07:00:00,1024,Electronics,291.76,3,6,West,855c65c9-4112-4d70-beec-0a88c96e92bf
2023-04-06 08:00:00,1020,Food,369.74,7,6,South,9d7fc6a8-1e25-428b-9f0c-f4ba45d10157
2023-04-06 09:00:00,1014,Books,469.87,7,8,South,0419f83f-7d34-4239-af76-45cc8ad6eadd
2023-04-06 10:00:00,1000,Electronics,979.14,3,5,West,430ea6cf-d6b1-4002-a029-d195b1cb2285
2023-04-06 11:00:00,1011,Books,180.67,1,15,North,4cf2c88e-188f-43b5-b148-06f2afdfabe0
2023-04-06 12:00:00,1006,Clothing,363.91,9,7,South,a02d5480-69a1-40c6-85a0-8ef551bfe445
2023-04-06 13:00:00,1014,Clothing,732.13,6,3,South,117d40bd-57ff-4f74-9d3b-d76b0032fd2f
2023-04-06 14:00:00,1020,Electronics,964.3,7,10,South,06614c8c-049e-428a-8549-f52bd038dafc
2023-04-06 15:00:00,1018,Books,164.12,1,3,South,7328a8a6-1810-4cb8-9f6c-865d7e781dd2
2023-04-06 16:00:00,1028,Clothing,235.11,1,14,South,69bbec85-3b37-4734-aa17-2d0f6a732f1b
2023-04-06 17:00:00,1024,Food,233.44,4,3,West,294573ef-74bb-4f98-b994-dd72c295d83b
2023-04-06 18:00:00,1032,Furniture,30.72,7,1,North,dd83470a-ce73-42bf-a7e2-56310f44d57a
2023-04-06 19:00:00,1048,Furniture,608.07,8,1,North,a7f91215-ff31-4ad0-97e7-fd820b21871d
2023-04-06 20:00:00,1031,Clothing,674.0,9,19,South,b837b267-dccc-4162-96c0-640a2ae2a6f4
2023-04-06 21:00:00,1048,Books,606.5,1,4,South,8a645419-bfc4-4192-a1a5-28ebba3abc9e
2023-04-06 22:00:00,1034,Clothing,80.61,4,2,South,a01044fc-1fba-4a08-9859-fe7d56fa48df
2023-04-06 23:00:00,1043,Books,78.54,4,11,West,e99abc56-4d11-4ab3-84a7-ccd3037ee2cd
2023-04-07 00:00:00,1037,Food,218.28,3,12,West,d644febd-8c37-4a0a-9eb9-99f78d5d36b4
2023-04-07 01:00:00,1025,Books,297.39,7,13,East,a64c9895-7d07-4d81-b85a-5d37f1775750
2023-04-07 02:00:00,1010,Clothing,788.68,1,16,South,6deb81c4-c2c8-4ef9-9b7b-0baa52c28068
2023-04-07 03:00:00,1034,Food,167.8,9,16,East,18f0713f-60d4-41e6-a282-5a1625f1b933
2023-04-07 04:00:00,1007,Electronics,53.65,8,19,East,0d48c24c-6c98-4b4b-94a2-3d527740525a
2023-04-07 05:00:00,1045,Furniture,400.05,2,9,East,7dc62293-c6c2-49fb-ab0f-d0c1cd785af1
2023-04-07 06:00:00,1013,Clothing,422.23,2,16,North,f7972ab3-e8a4-4c7b-8e36-73ea218ce976
2023-04-07 07:00:00,1009,Clothing,456.4,8,7,East,c39582bb-6ea3-436a-898b-44ccb9aea126
2023-04-07 08:00:00,1001,Clothing,828.63,1,13,South,9970a4f6-c809-415a-b29e-c0dd63624256
2023-04-07 09:00:00,1045,Food,107.03,7,4,West,01035d11-99dd-4165-af0a-585e97dda348
2023-04-07 10:00:00,1008,Electronics,706.9,9,13,South,012245e5-c8a3-462d-a908-56d9d9705de2
2023-04-07 11:00:00,1002,Books,344.57,3,8,West,775aa39f-8f83-45e9-8bf1-1a60e692810a
2023-04-07 12:00:00,1020,Electronics,316.88,7,2,North,48405ed8-c217-4031-a9c8-fd09682fea9d
2023-04-07 13:00:00,1025,Food,933.22,6,7,North,3bc03a1e-48c5-4292-8702-2d8bcd18715a
2023-04-07 14:00:00,1007,Clothing,255.98,7,11,South,60211936-20d1-4f9e-a225-7f7f50eaf790
2023-04-07 15:00:00,1047,Furniture,646.11,7,17,North,83de5917-b7bf-4687-b525-21861695204d
2023-04-07 16:00:00,1001,Clothing,282.38,1,14,West,0de55b79-b69c-4c34-b7fc-d2eb61679e1e
2023-04-07 17:00:00,1005,Books,512.07,3,13,North,de4a2460-8856-4104-a097-a583ba5778c4
2023-04-07 18:00:00,1027,Furniture,788.43,1,15,East,6cd074ed-7d19-4c2c-895e-b1ae297a217b
2023-04-07 19:00:00,1028,Clothing,882.91,5,9,East,b8ec28bb-1cd4-4a46-a2a2-aea0f3714470
2023-04-07 20:00:00,1025,Furniture,840.31,3,3,North,1df0aef0-38c0-46c4-bca4-a374d11b0a5d
2023-04-07 21:00:00,1024,Electronics,586.36,1,13,South,f692a823-5ca9-4670-85ca-621f8b18c506
2023-04-07 22:00:00,1011,Food,256.33,2,13,East,dcfd859a-3b4f-4cd4-b676-29834de0a84b
2023-04-07 23:00:00,1004,Clothing,664.62,5,9,West,1db423f2-b977-495e-9853-aa32090e5095
2023-04-08 00:00:00,1033,Books,712.81,3,18,South,61a51b46-76f8-4510-9b9b-cc49e3bd8a7a
2023-04-08 01:00:00,1047,Electronics,20.59,6,5,North,193054ca-2a4d-4ef1-a360-8e6652623bd8
2023-04-08 02:00:00,1036,Clothing,444.82,9,11,South,8b781f34-fab5-4a56-90e7-b5df946e4728
2023-04-08 03:00:00,1014,Electronics,844.83,6,2,South,8f699b7e-7c84-4ce9-b300-955347d8b2ea
2023-04-08 04:00:00,1043,Books,494.69,2,17,South,f6084fe7-1bef-49fd-8675-3579002f31cb
2023-04-08 05:00:00,1035,Clothing,318.26,2,4,South,f0282adb-ef34-4fd5-8602-7592986bc723
2023-04-08 06:00:00,1014,Books,873.08,8,18,North,c3114247-5643-4f26-a379-31ab8f3fa3f7
2023-04-08 07:00:00,1042,Furniture,164.32,8,8,North,3d408a7a-63b2-415b-9405-a5231f2188f8
2023-04-08 08:00:00,1047,Books,214.38,6,19,East,5308976a-f09f-48d6-acba-c291716854bc
2023-04-08 09:00:00,1022,Furniture,690.5,7,12,East,98bcb467-ef27-4dc0-a350-821887fff6ad
2023-04-08 10:00:00,1005,Clothing,358.91,1,11,West,ebaa5a5b-bb65-4523-bc89-0a5076156933
2023-04-08 11:00:00,1045,Furniture,715.89,9,16,West,4902def4-f6ad-4dda-a2ba-4dc8c926485e
2023-04-08 12:00:00,1049,Clothing,166.13,5,5,East,c2a91eda-666c-4192-9d1f-db9f4b73179a
2023-04-08 13:00:00,1043,Clothing,259.75,9,3,East,858d6856-9a36-49ab-bebd-13ab7aae6e3f
2023-04-08 14:00:00,1042,Food,165.08,2,12,South,3718f96a-47ba-4d52-8557-bd1c0a64d083
2023-04-08 15:00:00,1044,Clothing,953.38,8,15,East,b99f5ae1-027f-4c9a-a421-07b19b2f48b5
2023-04-08 16:00:00,1020,Furniture,411.35,7,16,West,8d1e56d0-e751-42e3-988d-6fdb11f5d7ad
2023-04-08 17:00:00,1022,Food,343.85,4,13,East,33a8aa14-884f-4e31-b1e2-63ea7682a846
2023-04-08 18:00:00,1042,Food,24.06,3,7,South,4e98df01-1f1d-4752-bb5e-f9c275bf3684
2023-04-08 19:00:00,1015,Clothing,161.88,4,15,West,0bc1871a-a4af-433a-98cd-23fa0ea95a0d
2023-04-08 20:00:00,1046,Books,426.92,4,3,North,03818b78-3fed-4bcf-a00a-14d97e246e00
2023-04-08 21:00:00,1014,Books,77.82,8,12,East,68b791f6-62e7-4c6a-bc35-ff4ccd9be625
2023-04-08 22:00:00,1024,Food,515.63,4,8,North,39ccc5d4-4462-4337-a241-11296a0c82d3
2023-04-08 23:00:00,1035,Clothing,460.47,5,12,West,42972266-d62f-4d70-ae1d-d31b46babc40
2023-04-09 00:00:00,1010,Books,769.5,2,18,East,e5fb0a5c-e9e1-4040-a810-9ea2f504c55b
2023-04-09 01:00:00,1014,Clothing,663.2,4,3,North,2ab55481-01c3-497e-8163-5fbb288d56ba
2023-04-09 02:00:00,1003,Clothing,451.49,7,12,East,bfbcef32-5db7-4c26-a1c5-f185e5e25553
2023-04-09 03:00:00,1020,Food,232.41,3,2,North,17a8664e-235a-484d-9f0b-8f40b6ddf516
2023-04-09 04:00:00,1012,Food,729.59,1,14,North,9df3ba1c-9bfc-4727-9088-350f2e972bfb
2023-04-09 05:00:00,1021,Electronics,710.78,8,14,West,3d27b045-c0df-4efb-be9a-44a01ddf1b68
2023-04-09 06:00:00,1018,Books,161.76,8,4,East,80aa89ac-11bf-4e30-827f-15877e8cfdee
2023-04-09 07:00:00,1033,Books,915.6,6,17,North,522c6fc4-6ff6-4481-89bc-84a720c13c23
2023-04-09 08:00:00,1013,Books,73.76,7,15,East,79dc8a19-bd7d-4f64-b88b-863fdf5828a6
2023-04-09 09:00:00,1003,Furniture,64.49,2,16,East,f7e338b2-bca5-4535-b9bf-5b6381d4e1e1
2023-04-09 10:00:00,1047,Clothing,195.48,5,5,South,0d5d96c0-7ae2-48bb-9310-6d8fe2b0dd7c
2023-04-09 11:00:00,1045,Food,910.37,7,17,West,2eea4781-07db-4bb7-aaf0-c7b15bb783e0
2023-04-09 12:00:00,1026,Books,524.8,9,7,East,c3844ff4-3b4b-4faf-a195-51657729e542
2023-04-09 13:00:00,1028,Electronics,790.06,1,15,East,35934ee0-3835-434e-9559-c3b0a77717ac
2023-04-09 14:00:00,1046,Books,235.56,3,17,East,8208dabc-e6e7-41eb-9efd-b5d747a127b2
2023-04-09 15:00:00,1027,Clothing,495.32,6,12,West,c9624cca-1721-441d-b6b4-ced857e9b36e
2023-04-09 16:00:00,1034,Clothing,364.71,7,11,West,584e5f4d-dea4-4e3e-a666-38fb05e65970
2023-04-09 17:00:00,1007,Food,829.55,6,19,East,018dafe6-843d-4289-a4ba-e2e49e593836
2023-04-09 18:00:00,1015,Furniture,32.38,1,11,West,69a37cee-4d27-48a3-a3ef-61b5bbc12357
2023-04-09 19:00:00,1041,Food,251.4,4,2,South,e8debb15-bc09-4f83-9a05-1f0df8dc7885
2023-04-09 20:00:00,1035,Books,161.05,6,15,West,4e694a2e-554b-4e3c-a88e-a24b1666af4a
2023-04-09 21:00:00,1029,Electronics,860.6,8,5,South,7042d6c2-d9e8-41a0-9746-e6c76c03912b
2023-04-09 22:00:00,1017,Food,472.87,4,18,South,009dd72c-45b9-4d88-b946-b413c5799849
2023-04-09 23:00:00,1001,Furniture,410.18,7,16,South,6a7c2389-10f7-4dc3-86ce-51d5a67bbaa5
2023-04-10 00:00:00,1048,Food,454.99,3,4,North,c6ea870a-d614-4f88-a203-33572ec3eaa4
2023-04-10 01:00:00,1012,Clothing,972.21,8,10,West,64b183fb-dfee-4720-8a7f-66d1358278df
2023-04-10 02:00:00,1003,Books,851.76,1,2,East,b1898516-66db-42f7-a9c1-9372e16d0067
2023-04-10 03:00:00,1025,Books,709.31,4,15,South,8fbc0a32-a9b2-4b45-999d-3e565e4f4220
2023-04-10 04:00:00,1024,Books,297.57,8,4,East,34c3c362-8d19-49f7-9238-c149e129f521
2023-04-10 05:00:00,1029,Books,173.52,4,16,South,15cf90d3-b1cc-4b04-9530-39b3981a93c2
2023-04-10 06:00:00,1010,Books,922.22,2,7,East,aea09a73-7041-43ae-9718-e589fe8c08b4
2023-04-10 07:00:00,1006,Books,428.84,2,12,North,a80c42f5-b623-4b71-8cf0-6e9cb77c3081
2023-04-10 08:00:00,1030,Electronics,285.97,4,3,South,7b174387-2698-42dd-b3e5-d2f1c2e377b1
2023-04-10 09:00:00,1043,Furniture,476.21,4,17,North,ffb05849-1b86-4080-960c-2a0f1e2d301b
2023-04-10 10:00:00,1009,Books,918.67,2,9,North,57b955eb-660c-404d-9764-ea34769d857f
2023-04-10 11:00:00,1038,Furniture,393.2,7,8,West,ac4861ed-3975-47fe-93cf-bcb5a87d2c99
2023-04-10 12:00:00,1012,Books,567.01,6,6,East,d786d0e6-b971-4065-9673-254326c7cc45
2023-04-10 13:00:00,1030,Food,804.94,3,15,South,8039a893-1cda-4f7b-960e-f80f42f06680
2023-04-10 14:00:00,1006,Books,432.86,8,10,North,82673500-3d3c-4189-9750-5e6117b9eae1
2023-04-10 15:00:00,1048,Clothing,241.21,8,6,East,23d408fc-4a5d-475d-8f41-c3107aae749c
2023-04-10 16:00:00,1041,Electronics,994.58,1,15,West,0bfff53c-d99f-48f6-b62c-c79555cac3eb
2023-04-10 17:00:00,1041,Food,957.01,3,14,East,5a60d118-a5af-485c-b11f-634646517a5d
2023-04-10 18:00:00,1035,Food,845.04,5,19,East,fea9a276-de09-48d5-875e-2ad4e1278ea7
2023-04-10 19:00:00,1019,Clothing,691.49,2,13,West,446645c1-656c-48ba-835c-163e521a9a92
2023-04-10 20:00:00,1003,Books,301.92,5,14,West,2f6fd098-60ec-4da4-bac4-10bed3f56614
2023-04-10 21:00:00,1006,Electronics,914.28,3,3,West,7a1a806d-e9c5-4c6b-ad2e-1ec86bb8269e
2023-04-10 22:00:00,1000,Food,282.8,9,4,North,52bf9aa2-7371-4fd7-8525-999ec686ab1d
2023-04-10 23:00:00,1043,Electronics,802.8,1,14,East,13454b0d-a393-4f77-8f24-d25a0a9dd740
2023-04-11 00:00:00,1044,Food,919.08,4,14,West,03241dfa-826a-4d0c-84e9-7b21ac4b047b
2023-04-11 01:00:00,1041,Books,606.97,6,8,East,de5e243a-8d1b-4abb-bb84-cd3a811c3e01
2023-04-11 02:00:00,1046,Food,805.03,9,10,East,49565da1-ac63-451c-8a30-03ef56b43f9a
2023-04-11 03:00:00,1012,Food,793.78,3,9,North,88a6a912-04ad-40a8-8d3a-ecfcd8c2172c
2023-04-11 04:00:00,1021,Furniture,201.23,3,14,East,e27f9461-6979-4a95-8969-5546316f255f
2023-04-11 05:00:00,1020,Books,671.25,5,8,North,eb262145-fe1b-4591-a9be-af6592f2a6c8
2023-04-11 06:00:00,1021,Clothing,102.53,7,11,West,bc595cd2-5582-41b0-9aa6-e7c46cdd8495
2023-04-11 07:00:00,1027,Clothing,512.77,5,10,West,892b6398-dadd-4a88-b302-b7fa108ceca9
2023-04-11 08:00:00,1008,Books,170.61,8,18,East,eab09517-80e0-416c-8960-b8f333295694
2023-04-11 09:00:00,1025,Clothing,422.19,5,4,North,5a3f65e0-d1e1-473a-93a8-c5e5b7877030
2023-04-11 10:00:00,1008,Books,834.65,7,4,North,2181f4f0-8396-423a-aaa4-feeab11c7111
2023-04-11 11:00:00,1014,Clothing,987.3,6,12,South,629d08ce-f70d-4265-b177-9ccc8bc4dc66
2023-04-11 12:00:00,1009,Furniture,324.78,2,18,South,82fe3b0b-ea7f-4ab1-ae30-8debb8d68625
2023-04-11 13:00:00,1023,Clothing,536.64,3,8,West,9d6908bc-0fbb-4447-b7dd-dbd1c6d47669
2023-04-11 14:00:00,1041,Food,516.19,4,3,West,84093688-5cd5-4d20-a110-7816abf63a0a
2023-04-11 15:00:00,1007,Books,954.86,5,18,South,3e98e7f7-ceee-4e88-ac53-6e5ad9a1b7f5
2023-04-11 16:00:00,1023,Electronics,483.8,9,7,North,caa2f0b7-0e9f-46c6-a80f-630e00866c4b
2023-04-11 17:00:00,1015,Electronics,702.12,6,1,East,be26394e-37f3-4f7d-819f-9e17e5d2b8ac
2023-04-11 18:00:00,1048,Books,922.57,1,13,East,21b99540-b03b-4b9c-b052-468772821917
2023-04-11 19:00:00,1025,Furniture,379.64,3,3,North,c3ccc4db-9555-4053-8314-8314c406257d
2023-04-11 20:00:00,1026,Clothing,903.1,7,3,West,167ebfd4-1d61-4aa5-89cf-ca58a39ee09f
2023-04-11 21:00:00,1036,Furniture,918.28,8,15,East,58471e9b-c9d5-4409-8e64-cb5ffc101eea
2023-04-11 22:00:00,1003,Electronics,931.36,7,19,North,079d91d1-9ec5-4786-bb83-7b739855300c
2023-04-11 23:00:00,1049,Books,277.74,5,4,East,77d3a511-4ee4-452c-946a-21ee2c490d37
2023-04-12 00:00:00,1023,Books,406.35,8,13,North,d6257b99-1413-464f-b4b8-9e6e71c28a7e
2023-04-12 01:00:00,1018,Furniture,871.69,9,13,South,9b47b9b7-8521-4029-bf5c-3f94fc4b0d39
2023-04-12 02:00:00,1035,Furniture,365.57,7,15,South,5a0de6d9-2186-4dcd-9332-939c02a8f1ac
2023-04-12 03:00:00,1038,Clothing,604.25,9,19,East,4e91c04f-b0e9-4960-9282-df1f31b92bd4
2023-04-12 04:00:00,1009,Food,126.87,1,16,East,48fb5730-6551-4935-8bab-564946e4789a
2023-04-12 05:00:00,1024,Food,65.71,9,7,East,42228189-968a-408d-98ce-524adccbd47c
2023-04-12 06:00:00,1017,Clothing,417.87,3,3,East,520f9530-5b52-4321-abd0-ba34b876e917
2023-04-12 07:00:00,1018,Food,583.13,6,2,South,d71a3192-6ac3-45b9-8533-631cd9f2f2a4
2023-04-12 08:00:00,1035,Electronics,398.77,8,18,South,98d34373-ef6f-43b4-9bbc-bae55fbc462a
2023-04-12 09:00:00,1009,Food,581.96,3,11,North,d3fdabfd-7792-4f1e-ae05-0bdebb384c5a
2023-04-12 10:00:00,1032,Clothing,519.93,4,1,East,964ff408-ffc5-442d-87dd-b8d2a4190480
2023-04-12 11:00:00,1049,Food,688.85,7,16,South,b0bbed41-9da5-462d-b7ae-3958ca7c6f35
2023-04-12 12:00:00,1004,Books,653.04,7,17,West,b1e8d5eb-2405-42f4-b465-ace58b8f43e1
2023-04-12 13:00:00,1046,Furniture,430.0,4,16,North,b93d25d6-7e3e-4728-b4e7-bea52e81bd13
2023-04-12 14:00:00,1048,Electronics,430.75,9,10,North,74a91f63-aa24-44dd-aea1-66485090582b
2023-04-12 15:00:00,1034,Books,149.37,3,17,North,55e58f10-be34-4f25-a244-52c26d5cb4c9
2023-04-12 16:00:00,1043,Books,518.11,8,3,West,2287365e-29f6-48fc-8df3-9ad6b2dc15d6
2023-04-12 17:00:00,1033,Clothing,591.31,8,18,West,ec6bb5ad-e8f3-41be-bfe4-6b8f24a2cf32
2023-04-12 18:00:00,1032,Furniture,481.72,4,19,West,57b3e446-2e49-413f-ab45-3bf20160521a
2023-04-12 19:00:00,1020,Furniture,332.45,7,14,South,9acd80e4-0572-4696-8fa5-1cf4f3469d65
2023-04-12 20:00:00,1016,Electronics,724.43,4,2,West,6816a3c5-6bbd-4862-8717-0a675af26e4f
